"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-1,-1,1.6,1,0.6,0,-1.366,0.377,-0.366,-0.623,0.134,0.389
-1,-1,1.6,1,0.6,1,-1.355,0.384,-0.355,-0.616,0.126,0.379
-1,-1,1.6,1,0.8,0,-1.483,0.358,-0.483,-0.642,0.233,0.412
-1,-1,1.6,1,0.8,1,1.065,0.242,2.065,-0.758,4.264,0.574
-1,-1,1.6,1,1,0,-1.567,0.353,-0.567,-0.647,0.321,0.419
-1,-1,1.6,1,1,1,-1.561,0.352,-0.561,-0.648,0.315,0.42
-1,-1,1.6,1.2,0,0,-1.181,0.473,-0.181,-0.527,0.033,0.278
-1,-1,1.6,1.2,0,1,0.216,0.398,1.216,-0.602,1.479,0.362
-1,-1,1.6,1.2,0.2,0,-1.283,0.453,-0.283,-0.547,0.08,0.299
-1,-1,1.6,1.2,0.2,1,0.549,0.379,1.549,-0.621,2.398,0.386
-1,-1,1.6,1.2,0.4,0,-1.362,0.434,-0.362,-0.566,0.131,0.321
-1,-1,1.6,1.2,0.4,1,-1.426,0.446,-0.426,-0.554,0.181,0.307
-1,-1,1.6,1.2,0.6,0,-1.511,0.423,-0.511,-0.577,0.261,0.333
-1,-1,1.6,1.2,0.6,1,-1.503,0.424,-0.503,-0.576,0.253,0.332
-1,-1,1.6,1.2,0.8,0,-1.709,0.418,-0.709,-0.582,0.502,0.339
